Transition_From*, Transition_To*, First_Variable*, Second_Variable*, Chi_2, Cramer, Contingency, Joint_Entropy, Joint_Uncertainty, 
7, 2, cubo/mineria, cubo/mm, 0.0273030428543179, 5.87612212378233e-05, 8.3100915729198e-05, 0.122639786560354, 1.11108614098322e-07, 
7, 2, cubo/mineria, cubo/pesca, 1.51758348100205e-06, 6.19550313294378e-07, 6.19550313294259e-07, 2.59457006529474e-05, 2.95795613409659e-08, 
7, 2, cubo/mineria, cubo/porcino, 5.81773295585392e-05, 2.71245273369459e-06, 3.83598744325865e-06, 0.000629583630959698, 4.67428240357601e-08, 
7, 2, cubo/mineria, cubo/turismo, 2.52930260298103e-07, 1.78848656987841e-07, 2.5293019632441e-07, 8.18995472302485e-06, 1.55953596890864e-08, 
7, 2, cubo/mineria, cubo/urbano, 0.0274720375102338, 8.33576996048248e-05, 8.3357699315219e-05, 0.123215790518606, 1.11264517541512e-07, 
7, 2, cubo/mm, cubo/pesca, 0.163818464299089, 0.000203554970110448, 0.000203554965893336, 0.122657508240734, 6.66555617016114e-07, 
7, 2, cubo/mm, cubo/porcino, 6.28006360415106, 0.000891183852683906, 0.00126032329007421, 0.123259619989575, 2.54268983222733e-05, 
7, 2, cubo/mm, cubo/turismo, 0.0273030428543179, 5.87612212378233e-05, 8.3100915729198e-05, 0.122639786560354, 1.11108614098322e-07, 
7, 2, cubo/mm, cubo/urbano, 2111.17521461019, 0.0231080035149508, 0.0231018363808316, 0.245439998277639, 0.0033142714803066, 
7, 2, cubo/pesca, cubo/porcino, 0.000349064418795895, 9.39621783724619e-06, 9.3962178368314e-06, 0.000647339303637584, 2.72766232816909e-07, 
7, 2, cubo/pesca, cubo/turismo, 1.51758348100205e-06, 6.19550313294378e-07, 6.19550313294259e-07, 2.59457006529474e-05, 2.95795613409659e-08, 
7, 2, cubo/pesca, cubo/urbano, 0.164832433516901, 0.000204183959274783, 0.000204183955018457, 0.123233511990963, 6.6749135530424e-07, 
7, 2, cubo/porcino, cubo/turismo, 5.81773295585392e-05, 2.71245273369459e-06, 3.83598744325865e-06, 0.000629583630959698, 4.67428240357601e-08, 
7, 2, cubo/porcino, cubo/urbano, 252.195382081964, 0.00798672720006382, 0.00798647248432553, 0.123823455825833, 0.000221827357607306, 
7, 2, cubo/turismo, cubo/urbano, 36.4006676056678, 0.00303427514822852, 0.0030342611803038, 0.123214881338112, 1.48687958382825e-05, 
7, 4, cubo/acuacultura, cubo/agricultura, 1.77052749577822e-05, 1.4963618443375e-06, 2.11617521447498e-06, 0.000119689572386056, 7.4831705776863e-08, 
7, 4, cubo/acuacultura, cubo/apicultura, 0.13744358881806, 0.000186450060634246, 0.000186450057393406, 0.0257007210064236, 2.69995118740234e-06, 
7, 4, cubo/acuacultura, cubo/bovino, 0.000177053555657456, 4.73192240350639e-06, 6.69194883898599e-06, 0.000178595529482018, 5.01490352774868e-07, 
7, 4, cubo/acuacultura, cubo/conservacion, 8.85772992577008e-06, 1.05869639932618e-06, 1.49722280636097e-06, 0.000116006717027643, 3.86471737631148e-08, 
7, 4, cubo/acuacultura, cubo/e_renov, 0.348529746185291, 0.000209944843745707, 0.000296906832288766, 0.0554677061387915, 3.16281797573085e-06, 
7, 4, cubo/acuacultura, cubo/forstal, 2.65579191539746e-05, 1.83266172636623e-06, 2.59177506866051e-06, 0.000123301566573973, 1.08956691056413e-07, 
7, 4, cubo/acuacultura, cubo/industrial, 2.65579191539746e-05, 1.83266172636623e-06, 2.59177506866051e-06, 0.000123301566573973, 1.08956691056413e-07, 
7, 4, cubo/acuacultura, cubo/mineria, 8.85263523979174e-06, 1.0580874734287e-06, 1.49636165509827e-06, 0.000115945232911799, 3.86231999042138e-08, 
7, 4, cubo/acuacultura, cubo/mm, 0.955614717830943, 0.000347637567775194, 0.000491633703723223, 0.122747310191938, 3.88540466269445e-06, 
7, 4, cubo/acuacultura, cubo/pesca, 5.31158786117985e-05, 3.66532484334043e-06, 3.66532484331581e-06, 0.000133700967966141, 2.00963917884081e-07, 
7, 4, cubo/acuacultura, cubo/porcino, 0.00203622404531549, 1.60471557803467e-05, 2.26941053362361e-05, 0.000737338411032799, 1.39692925145598e-06, 
7, 4, cubo/acuacultura, cubo/turismo, 8.85263523979174e-06, 1.0580874734287e-06, 1.49636165509827e-06, 0.000115945232911799, 3.86231999042138e-08, 
7, 4, cubo/acuacultura, cubo/urbano, 0, 0, 0, 0.000111850257757332, 0, 
7, 4, cubo/agricultura, cubo/apicultura, 0.00785385380673433, 4.45699033294976e-05, 4.4569903285229e-05, 0.0255967427805804, 1.54909205691725e-07, 
7, 4, cubo/agricultura, cubo/bovino, 1.0117261591131e-05, 1.13114108608783e-06, 1.5996750649008e-06, 7.45846330542799e-05, 6.86187759046262e-08, 
7, 4, cubo/agricultura, cubo/conservacion, 5.06151768595445e-07, 2.53075788226689e-07, 3.57903212018421e-07, 1.19407276845679e-05, 2.14364885442434e-08, 
7, 4, cubo/agricultura, cubo/e_renov, 0.0199158192635743, 5.01862072795378e-05, 7.09740148000306e-05, 0.0553637779050144, 1.81071235389796e-07, 
7, 4, cubo/agricultura, cubo/forstal, 1.5175827133159e-06, 4.38088117010837e-07, 6.19550156591098e-07, 1.92906342568549e-05, 3.97957000646715e-08, 
7, 4, cubo/agricultura, cubo/industrial, 1.5175827133159e-06, 4.38088117010837e-07, 6.19550156591098e-07, 1.92906342568549e-05, 3.97957000646715e-08, 
7, 4, cubo/agricultura, cubo/mineria, 5.05860648543638e-07, 2.52930228311267e-07, 3.57697359211894e-07, 1.19342963723971e-05, 2.14419596967038e-08, 
7, 4, cubo/agricultura, cubo/mm, 0.0546060995201672, 8.31009265255031e-05, 0.000117522456526554, 0.122643524088897, 2.2221047620461e-07, 
7, 4, cubo/agricultura, cubo/pesca, 3.03516772968968e-06, 8.76176566439172e-07, 8.76176566438836e-07, 2.9690041982451e-05, 5.17132699787735e-08, 
7, 4, cubo/agricultura, cubo/porcino, 0.000116354688546693, 3.83598792840549e-06, 5.42490615337069e-06, 0.00063332795795867, 9.29336580176127e-08, 
7, 4, cubo/agricultura, cubo/turismo, 5.05860648543638e-07, 2.52930228311267e-07, 3.57697359211894e-07, 1.19342963723971e-05, 2.14419596967038e-08, 
7, 4, cubo/agricultura, cubo/urbano, 0, 0, 0, 7.8393191067897e-06, 0, 
7, 4, cubo/apicultura, cubo/bovino, 0.078538895634883, 0.000140942730453233, 0.00014094272905333, 0.0256556309346645, 1.54553874474758e-06, 
7, 4, cubo/apicultura, cubo/conservacion, 0.00392893964479577, 3.1532826071328e-05, 3.15328260556512e-05, 0.0256040698824311, 7.75166410913895e-08, 
7, 4, cubo/apicultura, cubo/e_renov, 0.0422068095442013, 0.000103321701128648, 0.000103321700577149, 0.0809448437334275, 1.31174088698938e-07, 
7, 4, cubo/apicultura, cubo/forstal, 0.0117807836898182, 5.45867674245441e-05, 5.45867673432176e-05, 0.0256003537857142, 2.32331032077196e-07, 
7, 4, cubo/apicultura, cubo/industrial, 0.0117807836898182, 5.45867674245441e-05, 5.45867673432176e-05, 0.0256003537857142, 2.32331032077196e-07, 
7, 4, cubo/apicultura, cubo/mineria, 0.00392692591012877, 3.15156768954827e-05, 3.15156768798314e-05, 0.02559299943016, 7.74659206152948e-08, 
7, 4, cubo/apicultura, cubo/mm, 41.0985820850185, 0.00322413861460575, 0.00322412185716342, 0.148219860164099, 6.40065949505488e-05, 
7, 4, cubo/apicultura, cubo/pesca, 0.0235615852579546, 7.71973761062378e-05, 7.71973758762114e-05, 0.0256107502199426, 4.64473579200706e-07, 
7, 4, cubo/apicultura, cubo/porcino, 0.0112356619439659, 5.33088872753462e-05, 5.33088871995986e-05, 0.0262143927412847, 1.04603210908522e-07, 
7, 4, cubo/apicultura, cubo/turismo, 0.00392692591012877, 3.15156768954827e-05, 3.15156768798314e-05, 0.02559299943016, 7.74659206152948e-08, 
7, 4, cubo/apicultura, cubo/urbano, 0, 0, 0, 0.0255889054440592, 0, 
7, 4, cubo/bovino, cubo/conservacion, 5.06154074311881e-06, 8.00297734264887e-07, 1.13179190973314e-06, 7.08780031491789e-05, 3.61420587331291e-08, 
7, 4, cubo/bovino, cubo/e_renov, 0.199159099356274, 0.000158703083396383, 0.000224440047276696, 0.0554226387907509, 1.80879197385815e-06, 
7, 4, cubo/bovino, cubo/forstal, 1.51758962251399e-05, 1.38535941920606e-06, 1.95919407939876e-06, 7.81966282019204e-05, 9.81738008995332e-08, 
7, 4, cubo/bovino, cubo/industrial, 1.51758962251399e-05, 1.38535941920606e-06, 1.95919407939876e-06, 7.81966282019204e-05, 9.81738008995332e-08, 
7, 4, cubo/bovino, cubo/mineria, 5.05862951608503e-06, 7.99837431299885e-07, 1.13114094303723e-06, 7.08402926205217e-05, 3.61228436366384e-08, 
7, 4, cubo/bovino, cubo/mm, 0.424120122822579, 0.000231595292264471, 0.000327525185734911, 0.122702400918701, 6.97523760475222e-07, 
7, 4, cubo/bovino, cubo/pesca, 3.03518154809634e-05, 2.77071988961093e-06, 2.7707198896003e-06, 8.85960324729258e-05, 1.73300374568716e-07, 
7, 4, cubo/bovino, cubo/porcino, 0.00116355218282294, 1.21304865442078e-05, 1.71550985864786e-05, 0.000692233690498965, 8.50256154306756e-07, 
7, 4, cubo/bovino, cubo/turismo, 5.05862951608503e-06, 7.99837431299885e-07, 1.13114094303723e-06, 7.08402926205217e-05, 3.61228436366384e-08, 
7, 4, cubo/bovino, cubo/urbano, 0, 0, 0, 6.67453165064434e-05, 0, 
7, 4, cubo/conservacion, cubo/e_renov, 0.00996266235569615, 3.55056873710484e-05, 5.0212624558215e-05, 0.0553815257177436, 9.06017137917319e-08, 
7, 4, cubo/conservacion, cubo/forstal, 7.59227845035377e-07, 3.09953312924868e-07, 4.38340178840778e-07, 1.55546571285658e-05, 2.47054002755497e-08, 
7, 4, cubo/conservacion, cubo/industrial, 7.59227845035377e-07, 3.09953312924868e-07, 4.38340178840778e-07, 1.55546571285658e-05, 2.47054002755497e-08, 
7, 4, cubo/conservacion, cubo/mineria, 2.53075820250352e-07, 1.78951583365064e-07, 2.53075756203005e-07, 8.19437679048121e-06, 1.56320177619026e-08, 
7, 4, cubo/conservacion, cubo/mm, 0.0273157126702872, 5.87917634144398e-05, 8.31441088891458e-05, 0.12268301360881, 1.11184268883829e-07, 
7, 4, cubo/conservacion, cubo/pesca, 1.51845684292518e-06, 6.19906861174996e-07, 6.19906861174877e-07, 2.59596130385251e-05, 2.95977559921695e-08, 
7, 4, cubo/conservacion, cubo/porcino, 5.821081222726e-05, 2.71401377993543e-06, 3.83819509602388e-06, 0.000629912317668647, 4.67725753200849e-08, 
7, 4, cubo/conservacion, cubo/turismo, 2.53075820250352e-07, 1.78951583365064e-07, 2.53075756203005e-07, 8.19437679048121e-06, 1.56320177619026e-08, 
7, 4, cubo/conservacion, cubo/urbano, 0, 0, 0, 4.09718842726427e-06, 0, 
7, 4, cubo/e_renov, cubo/forstal, 0.0298737364513333, 6.14653077534278e-05, 8.69250715119321e-05, 0.0553673873952433, 2.71589164502616e-07, 
7, 4, cubo/e_renov, cubo/industrial, 0.0298737364513333, 6.14653077534278e-05, 8.69250715119321e-05, 0.0553673873952433, 2.71589164502616e-07, 
7, 4, cubo/e_renov, cubo/mineria, 0.00995790711313109, 3.54870030015267e-05, 5.01862008695329e-05, 0.0553600360694985, 9.05417257615585e-08, 
7, 4, cubo/e_renov, cubo/mm, 991.531144458393, 0.0111979485531447, 0.0158343053113841, 0.177768953839466, 0.00250223159324064, 
7, 4, cubo/e_renov, cubo/pesca, 0.0597475182385441, 0.000122930662146203, 0.000122930661217342, 0.0553777792847547, 5.4307653643492e-07, 
7, 4, cubo/e_renov, cubo/porcino, 2.29045130128423, 0.000538202634133636, 0.00076113324402531, 0.0559808558245367, 2.05940442140313e-05, 
7, 4, cubo/e_renov, cubo/turismo, 0.00995790711313109, 3.54870030015267e-05, 5.01862008695329e-05, 0.0553600360694985, 9.05417257615585e-08, 
7, 4, cubo/e_renov, cubo/urbano, 0, 0, 0, 0.0553559435983019, 0, 
7, 4, cubo/forstal, cubo/industrial, 2.27637464573788e-06, 5.36546242381016e-07, 7.58790972815336e-07, 2.29026304920513e-05, 5.02792279288515e-08, 
7, 4, cubo/forstal, cubo/mineria, 7.58791164736704e-07, 3.09775039119871e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
7, 4, cubo/forstal, cubo/mm, 0.0819091699975585, 0.000101777446441298, 0.000143935043610012, 0.122647129272152, 3.33305940488269e-07, 
7, 4, cubo/forstal, cubo/pesca, 4.55275274606345e-06, 1.07309289188871e-06, 1.07309289188809e-06, 3.33020380257262e-05, 6.91565483531388e-08, 
7, 4, cubo/forstal, cubo/porcino, 0.000174532076964483, 4.69810713618144e-06, 6.64412682932296e-06, 0.0006369399396713, 1.38609635361285e-07, 
7, 4, cubo/forstal, cubo/turismo, 7.58791164736704e-07, 3.09775039119871e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
7, 4, cubo/forstal, cubo/urbano, 0, 0, 0, 1.14513155339073e-05, 0, 
7, 4, cubo/industrial, cubo/mineria, 7.58791164736704e-07, 3.09775039119871e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
7, 4, cubo/industrial, cubo/mm, 0.0819091699975585, 0.000101777446441298, 0.000143935043610012, 0.122647129272152, 3.33305940488269e-07, 
7, 4, cubo/industrial, cubo/pesca, 4.55275274606345e-06, 1.07309289188871e-06, 1.07309289188809e-06, 3.33020380257262e-05, 6.91565483531388e-08, 
7, 4, cubo/industrial, cubo/porcino, 0.000174532076964483, 4.69810713618144e-06, 6.64412682932296e-06, 0.0006369399396713, 1.38609635361285e-07, 
7, 4, cubo/industrial, cubo/turismo, 7.58791164736704e-07, 3.09775039119871e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
7, 4, cubo/industrial, cubo/urbano, 0, 0, 0, 1.14513155339073e-05, 0, 
7, 4, cubo/mineria, cubo/mm, 0.0273030428543179, 5.87612212378233e-05, 8.3100915729198e-05, 0.122639786560354, 1.11108614098322e-07, 
7, 4, cubo/mineria, cubo/pesca, 1.51758348100205e-06, 6.19550313294378e-07, 6.19550313294259e-07, 2.59457006529474e-05, 2.95795613409659e-08, 
7, 4, cubo/mineria, cubo/porcino, 5.81773295585392e-05, 2.71245273369459e-06, 3.83598744325865e-06, 0.000629583630959698, 4.67428240357601e-08, 
7, 4, cubo/mineria, cubo/turismo, 2.52930260298103e-07, 1.78848656987841e-07, 2.5293019632441e-07, 8.18995472302485e-06, 1.55953596890864e-08, 
7, 4, cubo/mineria, cubo/urbano, 0, 0, 0, 4.09497739355477e-06, 0, 
7, 4, cubo/mm, cubo/pesca, 0.163818464299089, 0.000203554970110448, 0.000203554965893336, 0.122657508240734, 6.66555617016114e-07, 
7, 4, cubo/mm, cubo/porcino, 6.28006360415106, 0.000891183852683906, 0.00126032329007421, 0.123259619989575, 2.54268983222733e-05, 
7, 4, cubo/mm, cubo/turismo, 0.0273030428543179, 5.87612212378233e-05, 8.3100915729198e-05, 0.122639786560354, 1.11108614098322e-07, 
7, 4, cubo/mm, cubo/urbano, 0, 0, 0, 0.12263569839613, 0, 
7, 4, cubo/pesca, cubo/porcino, 0.000349064418795895, 9.39621783724619e-06, 9.3962178368314e-06, 0.000647339303637584, 2.72766232816909e-07, 
7, 4, cubo/pesca, cubo/turismo, 1.51758348100205e-06, 6.19550313294378e-07, 6.19550313294259e-07, 2.59457006529474e-05, 2.95795613409659e-08, 
7, 4, cubo/pesca, cubo/urbano, 0, 0, 0, 2.18507236433459e-05, 0, 
7, 4, cubo/porcino, cubo/turismo, 5.81773295585392e-05, 2.71245273369459e-06, 3.83598744325865e-06, 0.000629583630959698, 4.67428240357601e-08, 
7, 4, cubo/porcino, cubo/urbano, 0, 0, 0, 0.000625488668280624, 0, 
7, 4, cubo/turismo, cubo/urbano, 0, 0, 0, 4.09497739355477e-06, 0, 
9, 2, cubo/acuacultura, cubo/agricultura, 1.77052749577822e-05, 2.11617521447971e-06, 2.11617521447498e-06, 0.000119689572386056, 7.4831705776863e-08, 
9, 2, cubo/acuacultura, cubo/apicultura, 0.13744358881806, 0.000186450060634246, 0.000186450057393406, 0.0257007210064236, 2.69995118740234e-06, 
9, 2, cubo/acuacultura, cubo/bovino, 0.000177053555657456, 6.69194883913583e-06, 6.69194883898599e-06, 0.000178595529482018, 5.01490352774868e-07, 
9, 2, cubo/acuacultura, cubo/conservacion, 8.85772992577008e-06, 1.49722280636265e-06, 1.49722280636097e-06, 0.000116006717027643, 3.86471737631148e-08, 
9, 2, cubo/acuacultura, cubo/e_renov, 0.348529746185291, 0.00029690684537548, 0.000296906832288766, 0.0554677061387915, 3.16281797573085e-06, 
9, 2, cubo/acuacultura, cubo/forstal, 2.65579191539746e-05, 2.59177506866922e-06, 2.59177506866051e-06, 0.000123301566573973, 1.08956691056413e-07, 
9, 2, cubo/acuacultura, cubo/industrial, 2.65579191539746e-05, 2.59177506866922e-06, 2.59177506866051e-06, 0.000123301566573973, 1.08956691056413e-07, 
9, 2, cubo/acuacultura, cubo/mineria, 8.85263523979174e-06, 1.49636165509994e-06, 1.49636165509827e-06, 0.000115945232911799, 3.86231999042138e-08, 
9, 2, cubo/acuacultura, cubo/mm, 0.955614717830943, 0.000491633763138076, 0.000491633703723223, 0.122747310191938, 3.88540466269445e-06, 
9, 2, cubo/acuacultura, cubo/pesca, 5.31158786117985e-05, 3.66532484334043e-06, 3.66532484331581e-06, 0.000133700967966141, 2.00963917884081e-07, 
9, 2, cubo/acuacultura, cubo/porcino, 0.00203622404531549, 2.26941053420801e-05, 2.26941053362361e-05, 0.000737338411032799, 1.39692925145598e-06, 
9, 2, cubo/acuacultura, cubo/turismo, 8.85263523979174e-06, 1.49636165509994e-06, 1.49636165509827e-06, 0.000115945232911799, 3.86231999042138e-08, 
9, 2, cubo/acuacultura, cubo/urbano, 0.961529581653621, 0.000493152921867864, 0.000493152861900528, 0.123323312735634, 3.89087248916656e-06, 
9, 2, cubo/agricultura, cubo/apicultura, 0.00785385380673433, 4.45699033294976e-05, 4.4569903285229e-05, 0.0255967427805804, 1.54909205691725e-07, 
9, 2, cubo/agricultura, cubo/bovino, 1.0117261591131e-05, 1.59967506490285e-06, 1.5996750649008e-06, 7.45846330542799e-05, 6.86187759046262e-08, 
9, 2, cubo/agricultura, cubo/conservacion, 5.06151768595445e-07, 3.57903212018444e-07, 3.57903212018421e-07, 1.19407276845679e-05, 2.14364885442434e-08, 
9, 2, cubo/agricultura, cubo/e_renov, 0.0199158192635743, 7.09740149787897e-05, 7.09740148000306e-05, 0.0553637779050144, 1.81071235389796e-07, 
9, 2, cubo/agricultura, cubo/forstal, 1.5175827133159e-06, 6.19550156591217e-07, 6.19550156591098e-07, 1.92906342568549e-05, 3.97957000646715e-08, 
9, 2, cubo/agricultura, cubo/industrial, 1.5175827133159e-06, 6.19550156591217e-07, 6.19550156591098e-07, 1.92906342568549e-05, 3.97957000646715e-08, 
9, 2, cubo/agricultura, cubo/mineria, 5.05860648543638e-07, 3.57697359211917e-07, 3.57697359211894e-07, 1.19342963723971e-05, 2.14419596967038e-08, 
9, 2, cubo/agricultura, cubo/mm, 0.0546060995201672, 0.000117522457338137, 0.000117522456526554, 0.122643524088897, 2.2221047620461e-07, 
9, 2, cubo/agricultura, cubo/pesca, 3.03516772968968e-06, 8.76176566439172e-07, 8.76176566438836e-07, 2.9690041982451e-05, 5.17132699787735e-08, 
9, 2, cubo/agricultura, cubo/porcino, 0.000116354688546693, 5.42490615345052e-06, 5.42490615337069e-06, 0.00063332795795867, 9.29336580176127e-08, 
9, 2, cubo/agricultura, cubo/turismo, 5.05860648543638e-07, 3.57697359211917e-07, 3.57697359211894e-07, 1.19342963723971e-05, 2.14419596967038e-08, 
9, 2, cubo/agricultura, cubo/urbano, 0.0549440889174867, 0.000117885604217781, 0.000117885603398652, 0.123219528005544, 2.22522305404159e-07, 
9, 2, cubo/apicultura, cubo/bovino, 0.078538895634883, 0.000140942730453233, 0.00014094272905333, 0.0256556309346645, 1.54553874474758e-06, 
9, 2, cubo/apicultura, cubo/conservacion, 0.00392893964479577, 3.1532826071328e-05, 3.15328260556512e-05, 0.0256040698824311, 7.75166410913895e-08, 
9, 2, cubo/apicultura, cubo/e_renov, 0.0422068095442013, 0.000103321701128648, 0.000103321700577149, 0.0809448437334275, 1.31174088698938e-07, 
9, 2, cubo/apicultura, cubo/forstal, 0.0117807836898182, 5.45867674245441e-05, 5.45867673432176e-05, 0.0256003537857142, 2.32331032077196e-07, 
9, 2, cubo/apicultura, cubo/industrial, 0.0117807836898182, 5.45867674245441e-05, 5.45867673432176e-05, 0.0256003537857142, 2.32331032077196e-07, 
9, 2, cubo/apicultura, cubo/mineria, 0.00392692591012877, 3.15156768954827e-05, 3.15156768798314e-05, 0.02559299943016, 7.74659206152948e-08, 
9, 2, cubo/apicultura, cubo/mm, 41.0985820850185, 0.00322413861460575, 0.00322412185716342, 0.148219860164099, 6.40065949505488e-05, 
9, 2, cubo/apicultura, cubo/pesca, 0.0235615852579546, 7.71973761062378e-05, 7.71973758762114e-05, 0.0256107502199426, 4.64473579200706e-07, 
9, 2, cubo/apicultura, cubo/porcino, 0.0112356619439659, 5.33088872753462e-05, 5.33088871995986e-05, 0.0262143927412847, 1.04603210908522e-07, 
9, 2, cubo/apicultura, cubo/turismo, 0.00392692591012877, 3.15156768954827e-05, 3.15156768798314e-05, 0.02559299943016, 7.74659206152948e-08, 
9, 2, cubo/apicultura, cubo/urbano, 3.3242735347728, 0.00091695634853584, 0.000916955963043533, 0.148800198917036, 5.49625454718404e-06, 
9, 2, cubo/bovino, cubo/conservacion, 5.06154074311881e-06, 1.13179190973386e-06, 1.13179190973314e-06, 7.08780031491789e-05, 3.61420587331291e-08, 
9, 2, cubo/bovino, cubo/e_renov, 0.199159099356274, 0.000224440052929593, 0.000224440047276696, 0.0554226387907509, 1.80879197385815e-06, 
9, 2, cubo/bovino, cubo/forstal, 1.51758962251399e-05, 1.95919407940252e-06, 1.95919407939876e-06, 7.81966282019204e-05, 9.81738008995332e-08, 
9, 2, cubo/bovino, cubo/industrial, 1.51758962251399e-05, 1.95919407940252e-06, 1.95919407939876e-06, 7.81966282019204e-05, 9.81738008995332e-08, 
9, 2, cubo/bovino, cubo/mineria, 5.05862951608503e-06, 1.13114094303796e-06, 1.13114094303723e-06, 7.08402926205217e-05, 3.61228436366384e-08, 
9, 2, cubo/bovino, cubo/mm, 0.424120122822579, 0.000327525203302176, 0.000327525185734911, 0.122702400918701, 6.97523760475222e-07, 
9, 2, cubo/bovino, cubo/pesca, 3.03518154809634e-05, 2.77071988961093e-06, 2.7707198896003e-06, 8.85960324729258e-05, 1.73300374568716e-07, 
9, 2, cubo/bovino, cubo/porcino, 0.00116355218282294, 1.7155098589003e-05, 1.71550985864786e-05, 0.000692233690498965, 8.50256154306756e-07, 
9, 2, cubo/bovino, cubo/turismo, 5.05862951608503e-06, 1.13114094303796e-06, 1.13114094303723e-06, 7.08402926205217e-05, 3.61228436366384e-08, 
9, 2, cubo/bovino, cubo/urbano, 0.549443390650344, 0.000372787861278283, 0.000372787835374974, 0.123278310616694, 2.22416490935947e-06, 
9, 2, cubo/conservacion, cubo/e_renov, 0.00996266235569615, 5.02126246215158e-05, 5.0212624558215e-05, 0.0553815257177436, 9.06017137917319e-08, 
9, 2, cubo/conservacion, cubo/forstal, 7.59227845035377e-07, 4.3834017884082e-07, 4.38340178840778e-07, 1.55546571285658e-05, 2.47054002755497e-08, 
9, 2, cubo/conservacion, cubo/industrial, 7.59227845035377e-07, 4.3834017884082e-07, 4.38340178840778e-07, 1.55546571285658e-05, 2.47054002755497e-08, 
9, 2, cubo/conservacion, cubo/mineria, 2.53075820250352e-07, 2.53075756203013e-07, 2.53075756203005e-07, 8.19437679048121e-06, 1.56320177619026e-08, 
9, 2, cubo/conservacion, cubo/mm, 0.0273157126702872, 8.3144109176531e-05, 8.31441088891458e-05, 0.12268301360881, 1.11184268883829e-07, 
9, 2, cubo/conservacion, cubo/pesca, 1.51845684292518e-06, 6.19906861174996e-07, 6.19906861174877e-07, 2.59596130385251e-05, 2.95977559921695e-08, 
9, 2, cubo/conservacion, cubo/porcino, 5.821081222726e-05, 3.83819509605215e-06, 3.83819509602388e-06, 0.000629912317668647, 4.67725753200849e-08, 
9, 2, cubo/conservacion, cubo/turismo, 2.53075820250352e-07, 2.53075756203013e-07, 2.53075756203005e-07, 8.19437679048121e-06, 1.56320177619026e-08, 
9, 2, cubo/conservacion, cubo/urbano, 0.0274612976070455, 8.33653819003816e-05, 8.33653816106957e-05, 0.123179221668829, 1.11318649256531e-07, 
9, 2, cubo/e_renov, cubo/forstal, 0.0298737364513333, 8.69250718403337e-05, 8.69250715119321e-05, 0.0553673873952433, 2.71589164502616e-07, 
9, 2, cubo/e_renov, cubo/industrial, 0.0298737364513333, 8.69250718403337e-05, 8.69250715119321e-05, 0.0553673873952433, 2.71589164502616e-07, 
9, 2, cubo/e_renov, cubo/mineria, 0.00995790711313109, 5.01862009327338e-05, 5.01862008695329e-05, 0.0553600360694985, 9.05417257615585e-08, 
9, 2, cubo/e_renov, cubo/mm, 991.531144458393, 0.0158362907146135, 0.0158343053113841, 0.177768953839466, 0.00250223159324064, 
9, 2, cubo/e_renov, cubo/pesca, 0.0597475182385441, 0.000122930662146203, 0.000122930661217342, 0.0553777792847547, 5.4307653643492e-07, 
9, 2, cubo/e_renov, cubo/porcino, 2.29045130128423, 0.000761133464496713, 0.00076113324402531, 0.0559808558245367, 2.05940442140313e-05, 
9, 2, cubo/e_renov, cubo/turismo, 0.00995790711313109, 5.01862009327338e-05, 5.01862008695329e-05, 0.0553600360694985, 9.05417257615585e-08, 
9, 2, cubo/e_renov, cubo/urbano, 470.280785416993, 0.0109063367496852, 0.0109056881630853, 0.17848837010757, 0.000887908739304601, 
9, 2, cubo/forstal, cubo/industrial, 2.27637464573788e-06, 7.58790972815555e-07, 7.58790972815336e-07, 2.29026304920513e-05, 5.02792279288515e-08, 
9, 2, cubo/forstal, cubo/mineria, 7.58791164736704e-07, 4.38088061607977e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
9, 2, cubo/forstal, cubo/mm, 0.0819091699975585, 0.000143935045100985, 0.000143935043610012, 0.122647129272152, 3.33305940488269e-07, 
9, 2, cubo/forstal, cubo/pesca, 4.55275274606345e-06, 1.07309289188871e-06, 1.07309289188809e-06, 3.33020380257262e-05, 6.91565483531388e-08, 
9, 2, cubo/forstal, cubo/porcino, 0.000174532076964483, 6.64412682946961e-06, 6.64412682932296e-06, 0.0006369399396713, 1.38609635361285e-07, 
9, 2, cubo/forstal, cubo/turismo, 7.58791164736704e-07, 4.38088061607977e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
9, 2, cubo/forstal, cubo/urbano, 0.0824161542217694, 0.000144379807435638, 0.000144379805930802, 0.123223133147195, 3.3377371480019e-07, 
9, 2, cubo/industrial, cubo/mineria, 7.58791164736704e-07, 3.09775039119871e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
9, 2, cubo/industrial, cubo/mm, 0.0819091699975585, 0.000143935045100985, 0.000143935043610012, 0.122647129272152, 3.33305940488269e-07, 
9, 2, cubo/industrial, cubo/pesca, 4.55275274606345e-06, 7.58791260697589e-07, 1.07309289188809e-06, 3.33020380257262e-05, 6.91565483531388e-08, 
9, 2, cubo/industrial, cubo/porcino, 0.000174532076964483, 6.64412682946961e-06, 6.64412682932296e-06, 0.0006369399396713, 1.38609635361285e-07, 
